Transaction_ID,Account_ID,Amount,Category,Risk_Score
TXN-036689,99076,454.51,Payroll,Low
TXN-036690,98437,1024.89,Operations,Low
TXN-036691,47903,166.08,Procurement,Low
TXN-036692,69046,483.37,Procurement,Low
TXN-036693,49519,11.33,Procurement,Low
TXN-036694,21672,328.62,Travel,Low
TXN-036695,17174,263.84,Travel,Low
TXN-036696,28103,74.0,Operations,Low
TXN-036697,18061,1119.3,Procurement,Medium
TXN-036698,95934,67.18,Procurement,High
TXN-036699,23265,164.25,Travel,Low
TXN-036700,49040,672.11,IT Services,Medium
TXN-036701,27993,109.67,Procurement,Low
TXN-036702,68219,49.94,IT Services,Low
TXN-036703,82250,1752.61,Procurement,High
TXN-036704,47877,183.74,Payroll,Low
TXN-036705,94368,41.31,IT Services,Low
TXN-036706,88285,86.02,Travel,Low
TXN-036707,91424,135.81,Payroll,Low
TXN-036708,26020,1599.71,IT Services,Low
TXN-036709,44821,18.11,Payroll,High
TXN-036710,83299,797.02,Travel,Low
TXN-036711,56000,769.15,Travel,Medium
TXN-036712,42851,356.21,Payroll,High
TXN-036713,26025,1360.79,Payroll,Medium
TXN-036714,25431,16.76,Travel,Medium
TXN-036715,94588,351.8,Payroll,Medium
TXN-036716,53179,156.15,Procurement,Low
TXN-036717,51658,727.59,Operations,Low
TXN-036718,40992,105.12,IT Services,High
TXN-036719,55585,1050.03,Travel,Low
TXN-036720,75191,270.0,Operations,Low
TXN-036721,66401,83.01,Procurement,Medium
TXN-036722,52058,27.68,Travel,Low
TXN-036723,82108,594.71,Operations,Low
TXN-036724,66779,1328.73,Operations,Low
TXN-036725,45662,1761.12,Procurement,Low
TXN-036726,46185,1047.04,IT Services,Low
TXN-036727,92168,256.77,Payroll,High
TXN-036728,17810,1191.48,Payroll,Medium
TXN-036729,88210,525.96,Travel,Low
TXN-036730,61042,42.71,Travel,Low
TXN-036731,83416,103.69,IT Services,Low
TXN-036732,88186,253.14,Procurement,Low
TXN-036733,44883,192.81,Payroll,Low
TXN-036734,49349,214.7,Payroll,Low
TXN-036735,62215,673.96,Payroll,Low
TXN-036736,48419,40.34,Procurement,Low
TXN-036737,77342,475.43,Operations,Low
TXN-036738,74806,215.22,Procurement,Low
TXN-036739,34871,1080.26,Travel,Low
TXN-036740,61846,39.43,Procurement,Low
TXN-036741,58991,1791.94,Payroll,Low
TXN-036742,57136,52.19,Procurement,Low
TXN-036743,81029,295.0,Payroll,Medium
TXN-036744,42548,982.7,Payroll,Low
TXN-036745,14650,204.23,Operations,Low
TXN-036746,67278,958.85,Payroll,Low
TXN-036747,54835,1660.68,IT Services,Low
TXN-036748,26225,75.48,IT Services,Low
TXN-036749,55360,334.31,Procurement,Low
TXN-036750,76328,141.2,Payroll,Low
TXN-036751,63343,738.43,Travel,High
TXN-036752,74008,67.14,IT Services,Low
TXN-036753,67573,755.27,IT Services,Low
TXN-036754,61932,572.61,Payroll,Low
TXN-036755,30881,508.94,IT Services,Low
TXN-036756,43557,294.86,Operations,Low
TXN-036757,79730,358.15,Travel,Low
TXN-036758,88094,62.91,Travel,Low
TXN-036759,71324,167.28,Payroll,Low
TXN-036760,30841,1233.17,Operations,Low
TXN-036761,23475,301.67,Payroll,Low
TXN-036762,16671,267.8,IT Services,Low
TXN-036763,70584,34.25,Payroll,Low
TXN-036764,41764,1088.44,Operations,Medium
TXN-036765,63787,710.01,IT Services,Low
TXN-036766,15961,58.06,IT Services,Low
TXN-036767,65890,91.37,Travel,Low
TXN-036768,73884,76.0,Operations,Low
TXN-036769,15155,539.5,IT Services,Low
TXN-036770,75768,96.53,IT Services,Low
TXN-036771,70851,2669.23,IT Services,Low
TXN-036772,19221,436.26,Operations,Medium
TXN-036773,54566,1030.64,Operations,Low
TXN-036774,99769,664.78,Payroll,Low
TXN-036775,12711,22.39,IT Services,Low
TXN-036776,22531,283.34,Travel,Low
TXN-036777,20480,234.41,Procurement,Medium
TXN-036778,50708,1530.24,Operations,Low
TXN-036779,22191,216.51,Travel,High
TXN-036780,69949,591.47,Travel,Low
TXN-036781,77658,455.17,Procurement,Low
TXN-036782,13779,677.12,Operations,Low
TXN-036783,81190,41.62,Operations,High
TXN-036784,86705,1345.29,Payroll,Low
TXN-036785,76708,2491.52,Operations,Low
TXN-036786,17317,414.13,Travel,Low
TXN-036787,66896,99.76,Payroll,Low
TXN-036788,10159,1027.95,IT Services,Low
TXN-036789,67115,531.1,Operations,Low
TXN-036790,77665,499.0,Payroll,Medium
TXN-036791,29462,1091.03,Procurement,Low
TXN-036792,94149,667.41,IT Services,Low
TXN-036793,12917,1271.4,Procurement,Low
TXN-036794,29397,1590.12,Procurement,Low
TXN-036795,36125,221.47,Travel,Low
TXN-036796,81862,120.27,Operations,Low
TXN-036797,70729,253.44,Travel,Low
TXN-036798,57277,1723.38,Travel,Low
TXN-036799,24349,116.23,Payroll,Medium
TXN-036800,70715,457.15,Payroll,Low
TXN-036801,44728,54.01,IT Services,Low
TXN-036802,40792,903.34,Travel,Low
TXN-036803,17902,561.62,Operations,Low
TXN-036804,89569,379.19,Procurement,Low
TXN-036805,45158,507.11,Travel,Medium
TXN-036806,13917,72.24,Payroll,Low
TXN-036807,89742,998.23,IT Services,Low
TXN-036808,22620,217.86,Procurement,Low
TXN-036809,87358,102.64,Procurement,Low
TXN-036810,83890,17.45,Payroll,High
TXN-036811,34691,41.31,IT Services,Low
TXN-036812,99490,566.83,Travel,Low
TXN-036813,80734,643.75,Travel,Low
TXN-036814,36046,90.6,Travel,Low
TXN-036815,32386,475.34,Procurement,Low
TXN-036816,21271,339.87,Operations,Low
TXN-036817,31526,1393.81,Procurement,Low
TXN-036818,53798,557.12,IT Services,Low
TXN-036819,35257,377.33,Payroll,Low
TXN-036820,67985,176.88,Operations,Low
TXN-036821,63130,319.76,Procurement,Low
TXN-036822,84396,151.91,Payroll,Low
TXN-036823,36645,577.21,Payroll,Low
TXN-036824,34189,460.8,Operations,Medium
TXN-036825,91298,185.69,Procurement,Low
TXN-036826,10968,16.07,Procurement,Low
TXN-036827,15800,2040.99,Payroll,Low
TXN-036828,34229,37.22,Operations,Low
TXN-036829,68524,405.95,Travel,Low
TXN-036830,39717,965.33,Procurement,Medium
TXN-036831,97303,495.21,Procurement,Low
TXN-036832,83006,452.07,IT Services,Low
TXN-036833,73238,637.81,Payroll,Low
TXN-036834,14819,194.18,IT Services,Medium
TXN-036835,66784,256.85,Operations,Low
TXN-036836,97175,54.16,Payroll,Low
TXN-036837,79836,12.35,Travel,Low
TXN-036838,56935,163.64,Operations,Low
TXN-036839,58429,851.63,Payroll,High
TXN-036840,99329,482.86,Payroll,Low
TXN-036841,86607,85.07,IT Services,Medium
TXN-036842,13998,287.97,Travel,Medium
TXN-036843,51750,19.86,Travel,Low
TXN-036844,15180,820.41,Operations,Low
TXN-036845,88288,319.07,Procurement,Low
TXN-036846,40513,172.1,IT Services,Medium
TXN-036847,27879,740.79,IT Services,Low
TXN-036848,99898,1769.15,Procurement,Low
TXN-036849,71833,268.1,IT Services,Medium
TXN-036850,24316,735.02,Procurement,Low
TXN-036851,86435,203.77,Operations,Low
TXN-036852,34525,719.47,Payroll,Medium
TXN-036853,15378,1687.75,Payroll,Low
TXN-036854,58669,535.41,Travel,Low
TXN-036855,12577,146.52,IT Services,Low
TXN-036856,31690,595.8,IT Services,Low
TXN-036857,68514,940.91,IT Services,Medium
TXN-036858,91177,268.52,Payroll,Medium
TXN-036859,70962,496.44,Payroll,Low
TXN-036860,79195,155.54,Payroll,Medium
TXN-036861,87383,313.09,Travel,Low
TXN-036862,97288,100.66,Procurement,Low
TXN-036863,91976,912.54,Procurement,Low
TXN-036864,85620,60.86,IT Services,High
TXN-036865,83008,38.73,Procurement,Low
TXN-036866,28953,392.21,Procurement,Low
TXN-036867,73188,446.71,Payroll,High
TXN-036868,96000,1262.14,Payroll,Low
TXN-036869,71800,123.63,Procurement,Low
TXN-036870,98297,762.55,Procurement,Low
TXN-036871,93868,526.51,IT Services,High
TXN-036872,92142,686.76,Travel,Low
TXN-036873,52599,95.66,Payroll,Low
TXN-036874,47985,305.71,Payroll,Low
TXN-036875,23537,230.09,IT Services,Low
TXN-036876,52717,611.25,Payroll,Low
TXN-036877,19027,460.13,Travel,Low
TXN-036878,12536,1723.8,IT Services,Low
TXN-036879,12525,84.68,Operations,Low
TXN-036880,19176,330.82,Payroll,Low
TXN-036881,93277,601.84,Procurement,Low
TXN-036882,80423,240.05,Procurement,High
TXN-036883,99642,1293.23,IT Services,Low
TXN-036884,90383,967.16,Procurement,Low
TXN-036885,86788,1041.5,Operations,Low
TXN-036886,80013,479.58,Operations,High
TXN-036887,27755,329.03,Operations,Low
TXN-036888,29608,239.36,Operations,Low
TXN-036889,69843,73.74,IT Services,Low
TXN-036890,62513,1490.54,Travel,Low
TXN-036891,91631,163.01,IT Services,Low
TXN-036892,81640,819.94,Payroll,Low
TXN-036893,30693,15.99,Procurement,Low
TXN-036894,67908,250.23,Operations,High
TXN-036895,22726,433.27,Payroll,Low
TXN-036896,16898,198.72,Payroll,Medium
TXN-036897,93508,117.77,Travel,Low
TXN-036898,54945,47.07,IT Services,Low
TXN-036899,55684,2269.89,Procurement,High
TXN-036900,54874,1097.58,Operations,Low
TXN-036901,88218,197.24,Operations,Low
TXN-036902,79878,17.96,Travel,Low
TXN-036903,58008,398.89,Travel,Low
TXN-036904,13362,203.93,Operations,Low
TXN-036905,90119,71.51,Operations,Low
TXN-036906,44404,791.06,Operations,Low
TXN-036907,21104,216.38,Travel,High
TXN-036908,36048,1813.22,Payroll,Medium
TXN-036909,27628,622.4,Payroll,Low
TXN-036910,87465,925.42,IT Services,Low
TXN-036911,23268,496.14,Procurement,Low
TXN-036912,97226,422.43,Payroll,Low
TXN-036913,74734,289.34,Operations,Low
TXN-036914,20704,53.39,Travel,Low
TXN-036915,80050,678.57,Operations,Low
TXN-036916,34834,217.64,Operations,Medium
TXN-036917,58308,119.5,Operations,Low
TXN-036918,94278,70.75,Procurement,Medium
TXN-036919,70737,50.79,Procurement,Low
TXN-036920,71122,332.58,Travel,Low
TXN-036921,48383,916.96,Procurement,Low
TXN-036922,60420,78.89,Operations,Low
TXN-036923,24840,371.53,Procurement,Low
TXN-036924,34771,248.3,Travel,Low
TXN-036925,38733,398.18,Procurement,Low
TXN-036926,29480,39.89,Payroll,Low
TXN-036927,95555,393.0,Travel,Medium
TXN-036928,26945,409.22,Operations,Medium
TXN-036929,21641,1030.43,Payroll,Low
TXN-036930,25232,121.26,Operations,Low
TXN-036931,54326,853.0,IT Services,Low
TXN-036932,86851,705.99,Travel,Low
TXN-036933,53851,1239.39,Procurement,Low
TXN-036934,34615,1230.54,IT Services,Medium
TXN-036935,33255,736.52,Operations,Low
TXN-036936,40709,1306.83,IT Services,Low
TXN-036937,66173,159.85,Operations,Medium
TXN-036938,97891,94.58,IT Services,Low
TXN-036939,67028,174.51,Payroll,Low
TXN-036940,20068,925.88,Payroll,Low
TXN-036941,52089,198.09,Travel,Medium
TXN-036942,55832,863.66,Travel,Low
TXN-036943,16822,242.59,Payroll,Low
TXN-036944,30893,813.48,IT Services,Medium
TXN-036945,88033,949.23,Travel,Medium
TXN-036946,24251,576.4,Travel,Medium
TXN-036947,98106,1955.58,Payroll,Low
TXN-036948,53145,665.26,IT Services,High
TXN-036949,95480,150.61,Travel,High
TXN-036950,81215,2090.62,Payroll,Low
TXN-036951,61837,585.71,IT Services,High
TXN-036952,49380,296.12,Procurement,Medium
TXN-036953,31205,348.57,Procurement,Medium
TXN-036954,91808,736.48,Procurement,Low
TXN-036955,66959,709.67,Operations,Medium
TXN-036956,76948,929.76,Payroll,Low
TXN-036957,77785,147.69,Payroll,Low
TXN-036958,77775,1488.88,IT Services,Low
TXN-036959,63354,161.57,Operations,Low
TXN-036960,88150,337.43,Procurement,High
TXN-036961,98813,128.73,Travel,Low
TXN-036962,84371,294.83,Operations,Medium
TXN-036963,39028,534.75,Payroll,Medium
TXN-036964,74082,348.48,Procurement,Medium
TXN-036965,69892,152.85,IT Services,Low
TXN-036966,24803,254.71,Travel,Low
TXN-036967,88331,461.29,IT Services,Low
TXN-036968,25653,1150.22,Procurement,Low
TXN-036969,30674,285.57,Operations,Low
TXN-036970,96062,437.68,Procurement,Medium
TXN-036971,52345,1218.72,Payroll,Medium
TXN-036972,49920,929.62,Operations,Low
TXN-036973,42614,112.5,Payroll,Low
TXN-036974,28968,234.51,Travel,Low
TXN-036975,93521,787.35,Operations,Low
TXN-036976,64850,666.58,Travel,Low
TXN-036977,72148,738.84,IT Services,Medium
TXN-036978,70661,96.86,Operations,Low
TXN-036979,27191,318.17,Procurement,Low
TXN-036980,69610,604.05,Operations,Low
TXN-036981,55252,270.34,IT Services,Low
TXN-036982,22093,425.62,Travel,Low
TXN-036983,83701,722.86,Payroll,Low
TXN-036984,96091,360.22,Procurement,Low
TXN-036985,36025,481.1,Travel,Low
TXN-036986,88110,220.13,Procurement,Low
TXN-036987,44336,237.12,Procurement,Low
TXN-036988,35436,113.91,Procurement,Low
TXN-036989,52690,2413.16,Travel,High
TXN-036990,98357,477.02,Travel,Medium
TXN-036991,80440,118.1,Procurement,Low
TXN-036992,38094,99.8,Travel,Low
TXN-036993,73399,139.75,IT Services,Medium
TXN-036994,14509,642.56,Operations,High
TXN-036995,80062,355.39,Procurement,Low
TXN-036996,48677,393.46,Operations,Medium
TXN-036997,64501,605.46,Procurement,Low
TXN-036998,45935,662.76,IT Services,Low
TXN-036999,85646,696.47,Payroll,Low
TXN-037000,77050,51.56,Travel,High
TXN-037001,27795,903.12,Payroll,Low
TXN-037002,50492,105.81,IT Services,High
TXN-037003,14167,513.7,Procurement,High
TXN-037004,92942,137.76,Payroll,Medium
TXN-037005,61910,884.82,Travel,Medium
TXN-037006,19304,734.36,Operations,Low
TXN-037007,69289,106.33,Operations,Low
TXN-037008,14808,409.56,Operations,Low
TXN-037009,84369,649.51,Travel,Low
TXN-037010,41897,102.71,Operations,Medium
TXN-037011,85965,89.13,Operations,Low
TXN-037012,14907,245.6,IT Services,Low
TXN-037013,87214,1264.1,Payroll,Medium
TXN-037014,78761,45.09,IT Services,Low
TXN-037015,11014,232.26,IT Services,Medium
TXN-037016,82304,830.83,Travel,Medium
TXN-037017,77557,220.98,IT Services,Low
TXN-037018,61828,38.34,Procurement,Medium
TXN-037019,68884,510.66,Procurement,Low
TXN-037020,84398,1593.77,Procurement,Medium
TXN-037021,78120,443.34,Operations,High
TXN-037022,14942,852.14,IT Services,Low
TXN-037023,72681,17.15,IT Services,Low
TXN-037024,17370,550.19,Operations,High
TXN-037025,54132,91.84,IT Services,Low
TXN-037026,23672,609.59,Operations,Low
TXN-037027,62934,432.11,Travel,Medium
TXN-037028,66209,135.29,Payroll,Low
TXN-037029,83905,449.77,Travel,High
TXN-037030,18467,573.76,Operations,Low
TXN-037031,36935,1172.09,Procurement,Low
TXN-037032,56721,1108.42,Procurement,High
TXN-037033,95401,1387.75,Procurement,Low
TXN-037034,72230,930.07,IT Services,Low
TXN-037035,21551,399.17,IT Services,Low
TXN-037036,64924,955.73,Procurement,Low
TXN-037037,58652,650.47,Procurement,Low
TXN-037038,52384,679.56,Travel,Low
TXN-037039,64488,93.93,Operations,Medium
TXN-037040,58597,109.0,IT Services,Low
TXN-037041,63274,109.4,Payroll,Medium
TXN-037042,17897,127.34,Operations,Medium
TXN-037043,78005,280.67,Procurement,Low
TXN-037044,57604,199.46,Travel,Low
TXN-037045,49819,35.17,Payroll,Low
TXN-037046,97363,653.78,Operations,Low
TXN-037047,19782,268.12,Payroll,Low
TXN-037048,40398,50.58,Procurement,Low
TXN-037049,63532,788.09,Operations,Low
TXN-037050,35688,19.87,IT Services,Low
TXN-037051,35644,420.33,Travel,High
TXN-037052,91539,717.72,IT Services,Medium
TXN-037053,50433,243.08,Payroll,Low
TXN-037054,30033,436.74,Operations,Medium
TXN-037055,60966,36.01,Operations,Low
TXN-037056,13907,145.28,IT Services,Low
TXN-037057,46499,554.71,Procurement,Low
TXN-037058,90819,791.18,Travel,Medium
TXN-037059,83221,70.71,Operations,Low
TXN-037060,18273,1704.32,Payroll,Low
TXN-037061,72419,260.86,Procurement,Low
TXN-037062,54666,1302.41,Operations,Medium
TXN-037063,23478,397.94,Travel,Low
TXN-037064,86904,526.49,Operations,Low
TXN-037065,85553,106.75,IT Services,High
TXN-037066,18273,1090.25,IT Services,High
TXN-037067,59245,55.77,Payroll,High
TXN-037068,56400,2198.18,IT Services,Medium
TXN-037069,49708,258.76,IT Services,Low
TXN-037070,42552,99.8,IT Services,High
TXN-037071,61560,475.37,Payroll,Medium
TXN-037072,36430,1013.84,Payroll,Low
TXN-037073,38575,263.0,Procurement,Medium
TXN-037074,68433,14.31,Operations,Low
TXN-037075,59775,1038.89,Payroll,Low
TXN-037076,53436,445.33,Procurement,Low
TXN-037077,62624,58.73,Travel,Low
TXN-037078,42938,1192.42,Operations,Low
TXN-037079,36358,751.88,Travel,Low
TXN-037080,18769,390.33,Travel,Low
TXN-037081,83795,305.99,Payroll,Low
TXN-037082,83728,621.92,Payroll,Medium
TXN-037083,27285,234.83,Procurement,Low
TXN-037084,32287,541.89,Payroll,Low
TXN-037085,57361,91.79,Procurement,Low
TXN-037086,55805,86.83,Payroll,High
TXN-037087,41347,196.3,Travel,Low
TXN-037088,18986,1094.94,Operations,High
TXN-037089,12066,959.66,Operations,Low
TXN-037090,52779,348.75,Payroll,Medium
TXN-037091,67714,450.31,IT Services,Low
TXN-037092,94458,503.89,IT Services,Low
TXN-037093,66112,243.56,Travel,Low
TXN-037094,69032,614.2,Payroll,Low
TXN-037095,29705,478.44,Travel,Low
TXN-037096,34104,228.76,Operations,Low
TXN-037097,86456,176.95,Travel,Low
TXN-037098,52125,1985.31,Operations,Medium
TXN-037099,68852,177.24,Payroll,Low
TXN-037100,89959,105.61,Travel,Low
TXN-037101,47326,909.69,Travel,Low
TXN-037102,55536,842.57,IT Services,Medium
TXN-037103,64070,146.4,IT Services,Medium
TXN-037104,35099,954.23,Travel,Medium
TXN-037105,43006,1223.29,Travel,High
TXN-037106,34810,211.54,IT Services,Low
TXN-037107,98250,209.17,Procurement,Medium
TXN-037108,17388,80.18,Operations,Low
TXN-037109,69247,481.86,Payroll,High
TXN-037110,85962,602.06,IT Services,Low
TXN-037111,83153,48.11,Payroll,Low
TXN-037112,50850,127.17,Travel,Low
TXN-037113,89458,167.64,Payroll,Low
TXN-037114,35511,305.35,Travel,Low
TXN-037115,68612,877.76,Travel,Low
TXN-037116,49224,136.95,Travel,Medium
TXN-037117,35394,834.06,Procurement,Low
TXN-037118,63269,1112.9,IT Services,High
TXN-037119,69459,121.91,Operations,Low
TXN-037120,77975,2482.4,Payroll,Low
TXN-037121,20019,373.61,Operations,Low
TXN-037122,32470,411.28,IT Services,Low
TXN-037123,63976,488.66,IT Services,High
TXN-037124,58003,821.77,Payroll,Low
TXN-037125,83927,539.58,Procurement,Medium
TXN-037126,39658,673.74,Operations,Low
TXN-037127,83905,299.65,Procurement,Medium
TXN-037128,84658,455.75,Travel,High
TXN-037129,21928,151.91,Travel,Medium
TXN-037130,44804,235.68,Travel,Medium
TXN-037131,61243,509.27,IT Services,Low
TXN-037132,48318,30.94,Procurement,Low
TXN-037133,57812,442.13,IT Services,Medium
TXN-037134,55048,410.06,Procurement,Low
TXN-037135,52875,113.33,Payroll,Low
TXN-037136,34591,1365.12,IT Services,Medium
TXN-037137,23891,53.7,Travel,Low
TXN-037138,17721,36.45,Travel,Low
TXN-037139,94077,997.46,IT Services,Low
TXN-037140,36152,927.24,Operations,Low
TXN-037141,59457,262.29,Payroll,Low
TXN-037142,82659,1862.4,Travel,Low
TXN-037143,81348,1863.86,Payroll,Low
TXN-037144,46112,76.75,Operations,Low
TXN-037145,30840,336.46,IT Services,Low
TXN-037146,11208,37.42,Payroll,Low
TXN-037147,28242,231.39,Procurement,Low
TXN-037148,94623,47.18,Procurement,Low
TXN-037149,11971,97.64,Operations,High
TXN-037150,39795,1125.96,Procurement,Low
TXN-037151,10983,940.03,Travel,Low
TXN-037152,21502,985.73,Procurement,Low
TXN-037153,38577,26.6,Travel,Low
TXN-037154,20354,431.04,Travel,Medium
TXN-037155,77663,753.79,Travel,Low
TXN-037156,95559,598.27,Travel,Low
TXN-037157,33860,357.18,Procurement,Low
TXN-037158,43328,74.91,Operations,Low
TXN-037159,82188,753.52,Travel,Low
TXN-037160,52769,1113.14,Operations,Low
TXN-037161,30771,166.25,Operations,Medium
TXN-037162,62084,397.82,IT Services,Low
TXN-037163,51250,347.08,Operations,Low
TXN-037164,57867,670.55,Payroll,Low
TXN-037165,88417,1312.16,Travel,Low
TXN-037166,60580,311.75,Operations,Low
TXN-037167,27331,320.41,IT Services,Low
TXN-037168,86255,138.15,IT Services,Medium
TXN-037169,18572,108.76,Payroll,Low
TXN-037170,19896,29.68,IT Services,High
TXN-037171,43077,860.72,Travel,Medium
TXN-037172,95334,267.4,IT Services,Low
TXN-037173,81325,48.03,Payroll,Low
TXN-037174,85226,410.53,Travel,Low
TXN-037175,56221,214.25,Procurement,Low
TXN-037176,51620,1788.39,Travel,Low
TXN-037177,95367,306.92,Operations,Medium
TXN-037178,20264,64.23,Procurement,Low
TXN-037179,26049,518.39,Operations,High
TXN-037180,87164,798.57,Operations,High
TXN-037181,77678,445.31,Operations,Low
TXN-037182,90379,755.43,Payroll,High
TXN-037183,39236,188.13,Payroll,Low
TXN-037184,31123,388.87,Travel,Low
TXN-037185,36007,887.3,Payroll,Low
TXN-037186,90361,49.07,IT Services,Low
TXN-037187,20142,160.17,IT Services,Low
TXN-037188,38498,502.94,Operations,Low
TXN-037189,43226,362.65,Travel,High
TXN-037190,50348,744.03,IT Services,High
TXN-037191,37524,108.1,Procurement,Low
TXN-037192,59489,949.75,Payroll,Low
TXN-037193,25298,491.89,Operations,Low
TXN-037194,22135,123.65,Payroll,Medium
TXN-037195,82916,39.08,Travel,Low
TXN-037196,46788,2017.64,Operations,Low
TXN-037197,34920,303.46,Operations,Low
TXN-037198,72015,165.7,Payroll,Medium
TXN-037199,73010,109.4,Operations,Low
TXN-037200,15643,149.99,Operations,Low
TXN-037201,60094,346.42,Procurement,Low
TXN-037202,26729,968.34,Operations,Low
TXN-037203,63046,126.9,Payroll,High
TXN-037204,71039,239.59,IT Services,Medium
TXN-037205,51284,807.96,Operations,Low
TXN-037206,82146,555.91,Travel,Low
TXN-037207,94058,24.56,Operations,Low
TXN-037208,96309,154.04,Operations,High
TXN-037209,21804,78.14,Operations,Low
TXN-037210,67867,31.09,Procurement,Low
TXN-037211,17816,1480.5,Travel,Low
TXN-037212,37473,495.1,Payroll,Medium
TXN-037213,21932,400.2,Operations,High
TXN-037214,59410,993.34,Payroll,Low
TXN-037215,93030,457.6,Procurement,Low
TXN-037216,33709,441.0,Operations,High
TXN-037217,16487,122.76,Procurement,Low
